# wavelength[A] tau flux flux_error
1.004010e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004020e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004030e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004040e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004050e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004060e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004070e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004080e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004090e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004100e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004110e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004120e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004130e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004140e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004150e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004160e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004170e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004180e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004190e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004200e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004210e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004220e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004230e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004240e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004250e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004260e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004270e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004280e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004290e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004300e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004310e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004320e+03 0.000000e+00 1.000000e+00 1.000000e-01
1.004330e+03 0.000000e+00 1.000000e+00 1.000000e-01
